Attempt,Bitstring,Circuit Depth,Gate Count,Success,Time (s),Noise Label,Backend
1,110100100101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.02,DEP_CPU,CPU
2,111010010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.04,DEP_CPU,CPU
3,101010100111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.06,DEP_CPU,CPU
4,110001010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.08,DEP_CPU,CPU
5,101000001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.10,DEP_CPU,CPU
6,011011100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.12,DEP_CPU,CPU
7,000100010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.14,DEP_CPU,CPU
8,101110111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.16,DEP_CPU,CPU
9,101011110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.19,DEP_CPU,CPU
10,000000110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.21,DEP_CPU,CPU
11,011100010100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.23,DEP_CPU,CPU
12,101101011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.25,DEP_CPU,CPU
13,010011011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.27,DEP_CPU,CPU
14,001111111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.29,DEP_CPU,CPU
15,011000010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.31,DEP_CPU,CPU
16,010011001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.33,DEP_CPU,CPU
17,011111111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.35,DEP_CPU,CPU
18,110010010001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.37,DEP_CPU,CPU
19,010011011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.39,DEP_CPU,CPU
20,111101110100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.41,DEP_CPU,CPU
21,010111011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.43,DEP_CPU,CPU
22,011111101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.45,DEP_CPU,CPU
23,101101000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.47,DEP_CPU,CPU
24,101001001001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.49,DEP_CPU,CPU
25,000010001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.52,DEP_CPU,CPU
26,011010101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.54,DEP_CPU,CPU
27,001001001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.56,DEP_CPU,CPU
28,111001101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.58,DEP_CPU,CPU
29,100100001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.60,DEP_CPU,CPU
30,111100000111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.63,DEP_CPU,CPU
31,001011000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.65,DEP_CPU,CPU
32,101101011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.67,DEP_CPU,CPU
33,101010001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.69,DEP_CPU,CPU
34,101101101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.71,DEP_CPU,CPU
35,011101111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.73,DEP_CPU,CPU
36,011111110000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.76,DEP_CPU,CPU
37,110111001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.78,DEP_CPU,CPU
38,001110001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.80,DEP_CPU,CPU
39,101011110001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.82,DEP_CPU,CPU
40,001100110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.85,DEP_CPU,CPU
41,100000001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.87,DEP_CPU,CPU
42,001100111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.89,DEP_CPU,CPU
43,101011010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.91,DEP_CPU,CPU
44,010101111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.93,DEP_CPU,CPU
45,111010101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.95,DEP_CPU,CPU
46,101110011100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.97,DEP_CPU,CPU
47,011000111100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,0.99,DEP_CPU,CPU
48,011000011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.01,DEP_CPU,CPU
49,011000010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.03,DEP_CPU,CPU
50,001001001110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.05,DEP_CPU,CPU
51,010101111010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.07,DEP_CPU,CPU
52,111111000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.09,DEP_CPU,CPU
53,001101101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.11,DEP_CPU,CPU
54,000010111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.13,DEP_CPU,CPU
55,001100110110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.15,DEP_CPU,CPU
56,011111010000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.17,DEP_CPU,CPU
57,111111011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.19,DEP_CPU,CPU
58,111001101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.21,DEP_CPU,CPU
59,001100010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.23,DEP_CPU,CPU
60,011110111000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.25,DEP_CPU,CPU
61,111101110010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.27,DEP_CPU,CPU
62,100011011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.29,DEP_CPU,CPU
63,000111011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.31,DEP_CPU,CPU
64,110111100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.33,DEP_CPU,CPU
65,111110111111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.35,DEP_CPU,CPU
66,111100001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.37,DEP_CPU,CPU
67,010101010010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.39,DEP_CPU,CPU
68,001111100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.41,DEP_CPU,CPU
69,110110111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.43,DEP_CPU,CPU
70,111000000010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.45,DEP_CPU,CPU
71,110100100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.47,DEP_CPU,CPU
72,101011000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.54,DEP_CPU,CPU
73,010101111011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.56,DEP_CPU,CPU
74,010001011101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.58,DEP_CPU,CPU
75,010010100010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.60,DEP_CPU,CPU
76,111010000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.62,DEP_CPU,CPU
77,110110111001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.64,DEP_CPU,CPU
78,101100011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.66,DEP_CPU,CPU
79,110111100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.68,DEP_CPU,CPU
80,001100010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.70,DEP_CPU,CPU
81,111001100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.72,DEP_CPU,CPU
82,111101101111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.74,DEP_CPU,CPU
83,011010100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.76,DEP_CPU,CPU
84,010000100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.78,DEP_CPU,CPU
85,101010101110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.80,DEP_CPU,CPU
86,100010001101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.82,DEP_CPU,CPU
87,100010001010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.84,DEP_CPU,CPU
88,011001000000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.86,DEP_CPU,CPU
89,101000101000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.88,DEP_CPU,CPU
90,010111111101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.90,DEP_CPU,CPU
91,011100011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.93,DEP_CPU,CPU
92,110111011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.95,DEP_CPU,CPU
93,100001000011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.97,DEP_CPU,CPU
94,111100000100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,1.99,DEP_CPU,CPU
95,100100001111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.01,DEP_CPU,CPU
96,001010010101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.03,DEP_CPU,CPU
97,001011010011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.05,DEP_CPU,CPU
98,001111001100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.07,DEP_CPU,CPU
99,001000011000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.09,DEP_CPU,CPU
100,001110001011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.11,DEP_CPU,CPU
101,111011011001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.13,DEP_CPU,CPU
102,000010011110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.15,DEP_CPU,CPU
103,110100111110,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.17,DEP_CPU,CPU
104,000011110111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.19,DEP_CPU,CPU
105,101100100001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.21,DEP_CPU,CPU
106,101110100011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.23,DEP_CPU,CPU
107,010001101001,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.25,DEP_CPU,CPU
108,000110110101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.27,DEP_CPU,CPU
109,010001001000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.29,DEP_CPU,CPU
110,110101000101,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.31,DEP_CPU,CPU
111,001100010111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.33,DEP_CPU,CPU
112,100000101100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.35,DEP_CPU,CPU
113,110101011010,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.37,DEP_CPU,CPU
114,101111011111,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.39,DEP_CPU,CPU
115,110010100000,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.41,DEP_CPU,CPU
116,000111100100,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",False,2.43,DEP_CPU,CPU
117,110110011011,36,"{'u3': 13, 'barrier': 12, 'measure': 12, 'reset': 12}",True,2.45,DEP_CPU,CPU
